id,host_id,neighbourhood,latitude,longitude,room_type,price,number_of_reviews,last_review,reviews_per_month,is_duplicate_coordinate,host_count_per_coord,coordinate_type
29246336,220345071,Khlong Sam Wa,13.84175,100.69704,Private room,397,0,,0.0,0,1,individual
29247595,220353213,Bueng Kum,13.80424,100.65134,Entire home/apt,1000,0,,0.0,0,1,individual
29426012,42726612,Khlong San,13.72126,100.50411,Entire home/apt,1499,12,2020-01-14,0.25,0,1,individual
29249391,131270916,Thon buri,13.72136,100.49274,Entire home/apt,1300,49,2022-10-09,0.99,0,1,individual
29249524,35082871,Vadhana,13.74412,100.55624,Entire home/apt,1526,37,2022-12-23,0.73,0,1,individual
29429551,33098670,Ratchathewi,13.76076,100.53936,Entire home/apt,960,102,2022-12-28,2.01,0,1,individual
29251185,191868997,Chom Thong,13.70293,100.46869,Entire home/apt,950,1,2018-12-13,0.02,0,1,individual
29435914,217874238,Ratchathewi,13.75711,100.52541,Hotel room,2700,1,2019-01-02,0.02,0,1,individual
29440458,21191904,Bang Rak,13.71947,100.51968,Entire home/apt,1500,12,2022-11-21,0.26,0,1,individual
29466822,221952167,Sathon,13.71822,100.53106,Private room,1500,0,,0.0,0,1,individual
29616065,210060704,Bang Rak,13.72687,100.5244,Hotel room,1000,0,,0.0,0,1,individual
29616114,28443643,Ratchathewi,13.75089,100.53906,Entire home/apt,2697,10,2022-12-04,0.2,0,1,individual
29616264,28443643,Parthum Wan,13.74923,100.53706,Entire home/apt,2606,4,2022-12-06,0.09,0,1,individual
29616363,28443643,Ratchathewi,13.75132,100.53893,Entire home/apt,3474,31,2022-12-19,0.63,0,1,individual
29616411,52398651,Suanluang,13.73216,100.64815,Hotel room,990,24,2022-12-06,0.48,0,1,individual
29616652,28443643,Ratchathewi,13.7511,100.53707,Entire home/apt,2423,12,2022-12-21,0.24,0,1,individual
29616727,28443643,Ratchathewi,13.75103,100.5391,Entire home/apt,1189,12,2019-10-08,0.25,0,1,individual
29616913,28443643,Ratchathewi,13.75108,100.5376,Entire home/apt,1189,4,2022-12-21,0.08,0,1,individual
29618688,222946866,Khlong San,13.72032,100.49655,Entire home/apt,3331,0,,0.0,0,1,individual
29254709,176653289,Chatu Chak,13.83117,100.57143,Entire home/apt,640,7,2022-06-24,0.19,0,1,individual
29468057,221960511,Pom Prap Sattru Phai,13.74424,100.51488,Entire home/apt,1043,49,2022-11-29,0.96,0,1,individual
29264106,48832264,Bang Rak,13.72864,100.52745,Entire home/apt,2014,73,2022-12-21,1.45,0,1,individual
29469480,172097916,Vadhana,13.72928,100.57245,Hotel room,1400,16,2022-02-23,0.32,0,1,individual
29271004,18234321,Vadhana,13.74471,100.55957,Hotel room,3446,8,2019-08-19,0.16,0,1,individual
29272309,205008955,Bang Kho laen,13.70049,100.51481,Entire home/apt,971,11,2022-12-14,0.3,0,1,individual
29274176,125020131,Huai Khwang,13.76317,100.56917,Entire home/apt,1000,4,2019-02-17,0.08,0,1,individual
29278133,152471061,Chatu Chak,13.81,100.56593,Entire home/apt,2500,94,2020-04-24,1.85,0,1,individual
29289811,220185692,Phra Nakhon,13.76304,100.4993,Hotel room,940,29,2020-02-27,0.57,0,1,individual
29475548,222000961,Vadhana,13.73746,100.58202,Entire home/apt,20000,57,2022-12-13,1.13,1,1,multi_listing_same_host
29482817,39487575,Bang Sue,13.81818,100.52939,Entire home/apt,800,35,2022-12-24,0.69,0,1,individual
29495315,221974953,Pra Wet,13.72934,100.69988,Entire home/apt,1800,0,,0.0,0,1,individual
29499949,3358703,Chatu Chak,13.85227,100.55575,Private room,415,1,2018-11-05,0.02,0,1,individual
29501982,8986384,Bang Na,13.66806,100.65126,Private room,2000,0,,0.0,0,1,individual
29503841,198990317,Phra Khanong,13.68297,100.6059,Private room,1200,13,2019-12-28,0.26,0,1,individual
29504019,25995146,Lak Si,13.88896,100.57432,Entire home/apt,900,2,2020-01-13,0.05,0,1,individual
29504855,62257044,Vadhana,13.74474,100.55741,Entire home/apt,1854,48,2022-12-03,0.95,0,1,individual
29624997,222995734,Don Mueang,13.89979,100.60888,Private room,4500,0,,0.0,0,1,individual
29636974,223090140,Phra Nakhon,13.7506,100.49653,Entire home/apt,886,1,2019-01-13,0.02,0,1,individual
29638853,118638863,Phra Khanong,13.69221,100.6142,Private room,650,1,2019-01-08,0.02,0,1,individual
29640029,210398751,Sathon,13.72024,100.54743,Shared room,400,22,2022-11-24,0.45,0,1,individual
29644025,105689479,Huai Khwang,13.77913,100.57537,Private room,650,77,2020-02-04,1.53,0,1,individual
29659566,21970931,Bang Sue,13.81889,100.53213,Entire home/apt,740,54,2022-11-22,1.09,0,1,individual
29290538,220664870,Chatu Chak,13.80484,100.57749,Entire home/apt,2595,0,,0.0,0,1,individual
29912983,161524916,Suanluang,13.71081,100.62322,Entire home/apt,1500,0,,0.0,0,1,individual
29666144,39201157,Vadhana,13.73201,100.57392,Entire home/apt,4000,1,2019-02-15,0.02,0,1,individual
29916668,163816479,Bang Kho laen,13.71063,100.51009,Hotel room,14630,2,2021-01-02,0.08,0,1,individual
29506543,50050657,Parthum Wan,13.74947,100.54068,Entire home/apt,1650,61,2022-10-06,1.2,0,1,individual
29507653,62257044,Vadhana,13.7419,100.5574,Entire home/apt,1870,42,2022-12-01,0.83,0,1,individual
29508144,62257044,Vadhana,13.74237,100.55737,Entire home/apt,1854,40,2022-11-22,0.82,0,1,individual
29509194,62257044,Vadhana,13.74159,100.55607,Entire home/apt,1760,52,2022-12-01,1.04,0,1,individual
29509883,7825375,Sathon,13.71915,100.52948,Entire home/apt,1800,17,2022-11-21,0.35,0,1,individual
29510980,7825375,Sathon,13.71731,100.53094,Private room,1500,6,2020-01-19,0.13,0,1,individual
29520933,29821030,Khlong Toei,13.73474,100.56274,Entire home/apt,3117,152,2022-12-22,2.99,1,1,multi_listing_same_host
29521057,174931044,Bang Rak,13.72601,100.53143,Entire home/apt,1172,27,2020-03-08,0.55,0,1,individual
29524710,222000961,Vadhana,13.73746,100.58202,Entire home/apt,11286,21,2022-11-27,0.42,1,1,multi_listing_same_host
29525710,142735105,Sathon,13.71857,100.53905,Private room,800,9,2022-12-11,0.18,0,1,individual
29526819,51074483,Parthum Wan,13.74936,100.52893,Private room,300000,0,,0.0,0,1,individual
29917627,224760650,Vadhana,13.73733,100.59706,Entire home/apt,1900,0,,0.0,0,1,individual
29527773,222000961,Vadhana,13.73746,100.58202,Entire home/apt,12000,40,2022-09-05,0.81,1,1,multi_listing_same_host
29918156,1927968,Bang Na,13.6601,100.60642,Entire home/apt,1350,49,2022-12-04,0.97,0,1,individual
29929011,225029109,Vadhana,13.70748,100.60482,Entire home/apt,2597,0,,0.0,0,1,individual
29672478,223288355,Sai Mai,13.90981,100.63077,Private room,400,0,,0.0,0,1,individual
29931569,23526677,Khlong Toei,13.71602,100.5874,Hotel room,480,20,2020-02-15,0.41,0,1,individual
29679524,32101291,Phra Nakhon,13.75316,100.50407,Private room,913,16,2022-03-06,0.32,0,1,individual
29533947,222380716,Huai Khwang,13.74762,100.5805,Entire home/apt,4500,0,,0.0,0,1,individual
29932426,32745287,Vadhana,13.73905,100.55816,Entire home/apt,1888,56,2022-10-30,1.12,0,1,individual
29534164,214077807,Vadhana,13.71871,100.58914,Entire home/apt,1100,63,2022-12-07,1.27,0,1,individual
29933927,44583532,Bang Kapi,13.75198,100.64051,Private room,490,0,,0.0,0,1,individual
29535632,222397407,Bang Kapi,13.76163,100.65231,Entire home/apt,2000,0,,0.0,0,1,individual
29933947,23526677,Khlong Toei,13.71559,100.58911,Hotel room,700,24,2020-02-27,0.48,0,1,individual
29940051,183455982,Khlong San,13.72228,100.50252,Private room,1100,4,2022-09-03,0.08,0,1,individual
29947918,178899807,Chatu Chak,13.83887,100.58389,Private room,1500,1,2019-08-14,0.02,0,1,individual
29537110,222410392,Huai Khwang,13.74891,100.57925,Entire home/apt,2100,0,,0.0,0,1,individual
29537263,5711286,Vadhana,13.71371,100.59715,Entire home/apt,9800,62,2022-12-17,1.23,0,1,individual
29546176,222471467,Wang Thong Lang,13.78235,100.62678,Entire home/apt,2000,0,,0.0,0,1,individual
29549261,105689479,Huai Khwang,13.77954,100.57513,Private room,680,81,2020-02-19,1.61,0,1,individual
29549825,222478836,Don Mueang,13.92999,100.5996,Entire home/apt,2200,0,,0.0,0,1,individual
29550673,17509085,Khlong San,13.72232,100.497,Entire home/apt,1690,121,2022-12-17,2.41,0,1,individual
29551889,33330697,Bang Rak,13.72484,100.52788,Private room,1200,0,,0.0,0,1,individual
29693325,111080848,Lat Phrao,13.82502,100.62827,Entire home/apt,365,11,2022-09-29,0.22,0,1,individual
29693353,223456263,Vadhana,13.73229,100.58184,Entire home/apt,6000,61,2022-11-13,1.27,0,1,individual
29694068,64263937,Bang Rak,13.721257,100.516884,Private room,17791,0,,0.0,0,1,individual
29694733,64263937,Bang Rak,13.721205,100.517212,Private room,18813,1,2019-10-08,0.03,1,1,multi_listing_same_host
29695153,64263937,Bang Rak,13.72012,100.51777,Private room,6026,2,2019-08-28,0.04,0,1,individual
29695813,212192351,Rat Burana,13.68882,100.49246,Entire home/apt,2500,9,2022-08-08,0.18,0,1,individual
29697997,223483486,Chatu Chak,13.82648,100.55746,Entire home/apt,2597,1,2019-02-15,0.02,0,1,individual
29699771,223496284,Bang Sue,13.82635,100.51704,Private room,700,1,2018-12-05,0.02,0,1,individual
29552037,222503754,Lak Si,13.86981,100.55379,Private room,650,0,,0.0,0,1,individual
29553160,212004527,Vadhana,13.70585,100.60264,Entire home/apt,999,8,2020-01-09,0.16,0,1,individual
29553394,217568664,Din Daeng,13.79807,100.56913,Hotel room,350,0,,0.0,0,1,individual
29950086,225080489,Chatu Chak,13.79888,100.55638,Entire home/apt,950,71,2022-12-03,1.42,0,1,individual
29557344,28443643,Parthum Wan,13.74965,100.53717,Entire home/apt,2469,2,2019-11-19,0.05,0,1,individual
29557501,212004527,Huai Khwang,13.79022,100.57521,Entire home/apt,1370,9,2020-02-17,0.22,0,1,individual
29559372,222546098,Chom Thong,13.69926,100.45997,Entire home/apt,9887,0,,0.0,0,1,individual
29700790,64766569,Vadhana,13.74011,100.56567,Private room,990,7,2022-11-22,0.15,1,1,multi_listing_same_host
29950348,8090382,Phra Khanong,13.70389,100.60288,Entire home/apt,442,0,,0.0,0,1,individual
29702183,44473290,Phra Khanong,13.68602,100.60898,Entire home/apt,729,12,2022-11-06,0.25,0,1,individual
29703407,7825375,Sathon,13.71739,100.53076,Private room,1131,11,2022-08-16,0.22,0,1,individual
29560835,45992244,Bang Na,13.6648,100.60328,Entire home/apt,2500,0,,0.0,0,1,individual
29571358,29821030,Khlong Toei,13.73474,100.56274,Entire home/apt,2379,140,2022-12-21,2.79,1,1,multi_listing_same_host
29571989,219977563,Wang Thong Lang,13.78356,100.61361,Private room,830,3,2022-09-23,0.06,0,1,individual
29579782,56782854,Ratchathewi,13.75228,100.53044,Shared room,400,0,,0.0,0,1,individual
29952176,24613799,Phaya Thai,13.77643,100.54493,Private room,1228,29,2022-12-26,0.59,0,1,individual
29584877,61178568,Bang Na,13.67262,100.60371,Entire home/apt,525,13,2022-08-29,0.26,0,1,individual
29595651,23290999,Vadhana,13.7344,100.57184,Entire home/apt,1221,39,2022-11-30,0.77,0,1,individual
29595979,219977563,Wang Thong Lang,13.78505,100.61171,Private room,1200,5,2019-04-09,0.1,0,1,individual
29952257,24613799,Phaya Thai,13.77655,100.54692,Private room,1140,26,2022-12-11,0.54,0,1,individual
29952449,107005308,Phasi Charoen,13.71798,100.45372,Entire home/apt,540,28,2020-05-21,0.56,0,1,individual
29953878,17439438,Khlong Toei,13.71256,100.59342,Private room,850,0,,0.0,0,1,individual
29953945,144766230,Khlong Toei,13.71719,100.58498,Private room,1259,32,2022-12-04,0.65,0,1,individual
29714296,172263219,Vadhana,13.74549,100.55201,Private room,650,1,2018-12-03,0.02,0,1,individual
29959100,19266319,Phra Khanong,13.69755,100.60636,Entire home/apt,649,60,2022-10-11,1.2,0,1,individual
29716227,172263219,Parthum Wan,13.74366,100.55002,Private room,750,12,2022-12-06,0.24,0,1,individual
29964871,69889907,Khlong Toei,13.7356,100.5596,Entire home/apt,1700,9,2020-01-18,0.18,0,1,individual
29724412,210398751,Sathon,13.7218,100.5475,Shared room,400,2,2019-03-13,0.04,0,1,individual
29724988,210398751,Sathon,13.72043,100.54713,Shared room,400,2,2019-04-15,0.04,0,1,individual
29726309,56782854,Ratchathewi,13.7536,100.53018,Shared room,400,0,,0.0,0,1,individual
29966702,225310031,Huai Khwang,13.74445,100.5825,Entire home/apt,3600,1,2018-11-26,0.02,0,1,individual
29729199,64766569,Vadhana,13.74011,100.56567,Private room,990,9,2022-11-29,0.19,1,1,multi_listing_same_host
29739652,124654683,Vadhana,13.74676,100.55313,Entire home/apt,8300,1,2020-01-25,0.03,0,1,individual
29741981,18699637,Ratchathewi,13.74968,100.55726,Entire home/apt,1657,17,2022-07-28,0.35,0,1,individual
29743029,29488167,Huai Khwang,13.79027,100.57494,Entire home/apt,8111,66,2022-12-21,1.34,0,1,individual
29744879,181594161,Bangkok Yai,13.73158,100.48304,Shared room,350,1,2018-11-28,0.02,0,1,individual
29747745,141053427,Lat Phrao,13.84792,100.60825,Private room,699,8,2019-12-23,0.16,0,1,individual
29749395,46149083,Bang Na,13.67705,100.6086,Entire home/apt,1000,0,,0.0,0,1,individual
29752232,164373706,Bangkok Noi,13.75364,100.47166,Private room,620,9,2022-12-05,0.19,0,1,individual
29752694,67901237,Bang Na,13.66405,100.60324,Entire home/apt,1100,78,2022-12-24,1.55,0,1,individual
29753045,64766569,Vadhana,13.74011,100.56567,Private room,1290,2,2020-01-01,0.04,1,1,multi_listing_same_host
29597924,222794009,Lat Krabang,13.7193,100.78262,Private room,850,10,2020-02-02,0.2,0,1,individual
29967084,91783891,Bang Na,13.66773,100.65107,Entire home/apt,500,4,2019-03-14,0.08,0,1,individual
29967952,183921210,Phaya Thai,13.78078,100.53967,Private room,1414,28,2022-11-06,0.56,0,1,individual
29599813,216709072,Vadhana,13.73451,100.56805,Hotel room,3720,62,2022-12-11,1.22,0,1,individual
29600326,216709072,Vadhana,13.73448,100.56804,Hotel room,3720,57,2022-12-13,1.12,0,1,individual
29601938,222168774,Taling Chan,13.75277,100.45364,Private room,1200,0,,0.0,0,1,individual
29602118,7825375,Sathon,13.71788,100.52921,Entire home/apt,1200,29,2022-11-10,0.58,0,1,individual
29755595,144599259,Bang Na,13.67118,100.59945,Entire home/apt,750,3,2018-12-29,0.06,0,1,individual
29764022,5835399,Khlong Toei,13.73603,100.55617,Entire home/apt,1000,0,,0.0,0,1,individual
29969580,200104472,Khan Na Yao,13.8459,100.65106,Private room,1900,0,,0.0,0,1,individual
29971488,37190599,Khlong Toei,13.71482,100.55388,Private room,1000,0,,0.0,0,1,individual
29971533,125100210,Samphanthawong,13.73666,100.51131,Private room,590,20,2022-12-02,0.4,0,1,individual
29972783,125100210,Samphanthawong,13.73879,100.51072,Private room,650,23,2022-12-03,0.46,0,1,individual
29602527,222821655,Ratchathewi,13.75791,100.53872,Entire home/apt,6500,0,,0.0,0,1,individual
29975384,8228120,Khlong Toei,13.73707,100.55854,Private room,750,15,2022-12-14,0.34,0,1,individual
30240982,227101089,Sathon,13.71624,100.52066,Hotel room,330,0,,0.0,0,1,individual
30244301,218032956,Huai Khwang,13.79159,100.57475,Entire home/apt,1287,5,2019-12-06,0.1,0,1,individual
29764308,223941245,Din Daeng,13.78652,100.56268,Shared room,600,0,,0.0,0,1,individual
29764968,19266319,Phra Khanong,13.69949,100.60776,Entire home/apt,726,38,2022-12-13,0.76,0,1,individual
29767965,189650466,Bang Kho laen,13.70218,100.50447,Private room,1000,0,,0.0,0,1,individual
29991801,193555318,Don Mueang,13.92684,100.58578,Private room,945,0,,0.0,0,1,individual
29768090,33648272,Bang Na,13.66557,100.6041,Entire home/apt,700,61,2021-06-15,1.21,0,1,individual
29994110,32047232,Phaya Thai,13.78069,100.54301,Entire home/apt,850,16,2022-09-10,0.33,0,1,individual
29768554,26657645,Huai Khwang,13.75404,100.5763,Entire home/apt,950,2,2019-02-07,0.04,0,1,individual
30247418,227122696,Phra Khanong,13.68493,100.61537,Private room,1600,0,,0.0,0,1,individual
29994823,23526677,Khlong Toei,13.71522,100.58823,Hotel room,520,2,2019-04-25,0.04,0,1,individual
29998267,225509263,Rat Burana,13.6828,100.50613,Entire home/apt,2000,0,,0.0,0,1,individual
30257859,227225439,Sathon,13.7198,100.54133,Entire home/apt,980,11,2022-12-25,0.23,0,1,individual
29771339,27919382,Bang Phlat,13.80107,100.50671,Entire home/apt,400,6,2022-01-03,0.12,0,1,individual
29771426,223287968,Huai Khwang,13.79011,100.58575,Private room,600,1,2018-12-16,0.02,0,1,individual
29998792,225201422,Khan Na Yao,13.81101,100.66804,Entire home/apt,359,0,,0.0,0,1,individual
29772307,78836384,Ratchathewi,13.7582,100.52135,Private room,1200,31,2020-02-15,0.64,0,1,individual
29773613,224006540,Vadhana,13.73497,100.5735,Entire home/apt,60000,35,2021-06-30,0.72,0,1,individual
30259203,114982054,Bangkok Yai,13.74416,100.48471,Private room,2390,21,2022-11-20,0.44,0,1,individual
29999549,220185692,Phra Nakhon,13.76272,100.50005,Hotel room,720,7,2019-12-01,0.14,0,1,individual
29774689,18234321,Vadhana,13.74614,100.55986,Hotel room,6374,30,2022-09-28,0.6,0,1,individual
29783708,124654683,Vadhana,13.74729,100.55424,Entire home/apt,9000,4,2020-01-06,0.08,0,1,individual
30003451,181233198,Huai Khwang,13.77713,100.57373,Private room,900,0,,0.0,0,1,individual
29784080,64766569,Vadhana,13.74011,100.56567,Private room,3599,0,,0.0,1,1,multi_listing_same_host
29790965,18234321,Vadhana,13.7464,100.55805,Hotel room,3173,18,2019-12-31,0.36,0,1,individual
30006336,218562,Vadhana,13.74106,100.58049,Entire home/apt,9071,26,2022-12-04,0.52,0,1,individual
29791304,40828516,Bang Sue,13.80637,100.52854,Entire home/apt,1444,19,2022-12-17,0.4,0,1,individual
30018131,225629386,Vadhana,13.72653,100.59272,Entire home/apt,5025,0,,0.0,0,1,individual
29792215,172820753,Huai Khwang,13.75045,100.56533,Entire home/apt,1000,7,2022-11-30,0.14,0,1,individual
29794274,224147898,Bang Kho laen,13.70367,100.50376,Entire home/apt,1074,67,2022-12-28,1.34,0,1,individual
30259985,227240004,Ratchathewi,13.758228302001951,100.54369354248048,Private room,1599,27,2022-11-22,0.56,0,1,individual
30260317,227240004,Ratchathewi,13.75872802734375,100.5439682006836,Private room,1599,3,2022-08-27,0.06,1,1,multi_listing_same_host
29795197,224159969,Bang Na,13.66927,100.63426,Private room,1400,0,,0.0,0,1,individual
30021305,128943709,Khlong Toei,13.70382,100.59377,Entire home/apt,1500,8,2022-10-20,0.16,0,1,individual
30027283,215798558,Vadhana,13.74554,100.5525,Entire home/apt,1800,4,2022-04-16,0.08,0,1,individual
30031535,42594121,Parthum Wan,13.74273,100.54884,Private room,5691,7,2022-08-28,0.14,0,1,individual
30031638,97397240,Khlong Toei,13.70568,100.59565,Entire home/apt,700,46,2020-05-14,0.96,0,1,individual
30032043,191783470,Dusit,13.77603,100.50411,Private room,346,0,,0.0,0,1,individual
29804396,141451996,Huai Khwang,13.75534,100.57058,Private room,2500,0,,0.0,0,1,individual
30262980,14881760,Bang Na,13.65932,100.60283,Entire home/apt,750,18,2020-03-25,0.37,0,1,individual
30264550,6330956,Khlong San,13.72179,100.49465,Entire home/apt,1732,52,2020-02-09,1.05,0,1,individual
30032647,42594121,Parthum Wan,13.74452,100.54918,Private room,5323,7,2022-05-03,0.14,0,1,individual
29805626,215798558,Vadhana,13.7457,100.5528,Entire home/apt,1800,11,2022-09-08,0.23,0,1,individual
30034466,225717091,Vadhana,13.74389,100.5544,Entire home/apt,1700,70,2022-12-06,1.41,0,1,individual
29809960,16224993,Bang Na,13.68408,100.61136,Entire home/apt,761,2,2019-05-19,0.04,0,1,individual
29813730,224271432,Phra Nakhon,13.75717,100.50067,Entire home/apt,1700,1,2018-11-10,0.02,0,1,individual
29813904,219020306,Din Daeng,13.75828,100.56406,Hotel room,4271,0,,0.0,0,1,individual
30266622,227310164,Phra Nakhon,13.75488,100.49776,Private room,392,40,2022-12-10,0.82,0,1,individual
30268302,9517747,Huai Khwang,13.74725,100.58941,Entire home/apt,9000,1,2019-01-01,0.02,0,1,individual
30276951,151626808,Thawi Watthana,13.76405,100.34776,Private room,500,6,2020-02-17,0.13,0,1,individual
30036723,225738662,Huai Khwang,13.75401,100.57518,Private room,6500,1,2018-11-21,0.02,0,1,individual
30277690,227399994,Pom Prap Sattru Phai,13.74266,100.51397,Entire home/apt,3943,60,2022-12-01,1.23,0,1,individual
30282041,147465734,Phra Nakhon,13.76259,100.50026,Entire home/apt,1950,1,2018-12-11,0.02,0,1,individual
30296684,190519081,Samphanthawong,13.73236,100.51301,Shared room,350,0,,0.0,0,1,individual
30299415,20419071,Min Buri,13.78113,100.74966,Private room,450,4,2022-11-25,0.08,0,1,individual
30299504,20419071,Min Buri,13.78191,100.74918,Private room,450,8,2022-12-13,0.18,0,1,individual
